sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_straight_length,dim_straight_length_1,dim_arc_length,dim_developed_length,dim_developed_b,dim_height_h,dim_wall_s1,dim_wall_sk,dim_inner_diameter,dim_temperature_c,dim_pressure_group,dim_mass_method,dim_optional_execution,dim_data_source,dim_gost_designation,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock,description,attributes
sto-321-05-387-50-76-83-30-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 30° 76х8.3 исп. 387 PN 13.73 12Х1МФ СТО 321.05-2009,50,,76,8.3,,,13.73,30,,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,387,,12Х1МФ,,,30°-76х8.3-хх157-R-387,False,sto-321-05-387-50-76-83-30-1373,387,,,157,157,80,,150,250,11,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,30°-76х8.3-хх157-R-387,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 30°. DN 50. Наружный диаметр 76 мм. Толщина стенки 8.3 мм. Исполнение 387. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 157 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=50; outer_diameter=76; wall_thickness=8.3; pn=13.73; angle=30; material=12Х1МФ; execution=387; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=157; developed_length=157; developed_b=80; height_h=; wall_s1=150; wall_sk=250; inner_diameter=11; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=30°-76х8.3-хх157-R-387
sto-321-05-388-50-76-83-45-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 76х8.3 исп. 388 PN 13.73 12Х1МФ СТО 321.05-2009,50,,76,8.3,,,13.73,45,,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,388,,12Х1МФ,,,45°-76х8.3-хх236-R-388,False,sto-321-05-388-50-76-83-45-1373,388,,,236,236,124,,150,250,11,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,45°-76х8.3-хх236-R-388,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 50. Наружный диаметр 76 мм. Толщина стенки 8.3 мм. Исполнение 388. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 236 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=50; outer_diameter=76; wall_thickness=8.3; pn=13.73; angle=45; material=12Х1МФ; execution=388; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=236; developed_length=236; developed_b=124; height_h=; wall_s1=150; wall_sk=250; inner_diameter=11; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-76х8.3-хх236-R-388
sto-321-05-389-50-76-83-60-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 76х8.3 исп. 389 PN 13.73 12Х1МФ СТО 321.05-2009,50,,76,8.3,,,13.73,60,,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,389,,12Х1МФ,,,60°-76х8.3-хх314-R-389,False,sto-321-05-389-50-76-83-60-1373,389,,,314,314,173,,150,250,11,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,60°-76х8.3-хх314-R-389,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 50. Наружный диаметр 76 мм. Толщина стенки 8.3 мм. Исполнение 389. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 314 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=50; outer_diameter=76; wall_thickness=8.3; pn=13.73; angle=60; material=12Х1МФ; execution=389; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=314; developed_length=314; developed_b=173; height_h=; wall_s1=150; wall_sk=250; inner_diameter=11; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-76х8.3-хх314-R-389
sto-321-05-390-50-76-83-90-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 76х8.3 исп. 390 PN 13.73 12Х1МФ СТО 321.05-2009,50,,76,8.3,,,13.73,90,,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,390,,12Х1МФ,,,90°-76х8.3-хх471-R-390,False,sto-321-05-390-50-76-83-90-1373,390,,,471,471,300,,150,250,11,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,90°-76х8.3-хх471-R-390,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 50. Наружный диаметр 76 мм. Толщина стенки 8.3 мм. Исполнение 390. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 471 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=50; outer_diameter=76; wall_thickness=8.3; pn=13.73; angle=90; material=12Х1МФ; execution=390; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=471; developed_length=471; developed_b=300; height_h=; wall_s1=150; wall_sk=250; inner_diameter=11; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=90°-76х8.3-хх471-R-390
sto-321-05-391-65-89-13-15-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 15° 89х13 исп. 391 PN 13.73 12Х1МФ СТО 321.05-2009,65,,89,13,,,13.73,15,400,6,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,391,,12Х1МФ,,,15°-89х13-200х250х555-R400-391,False,sto-321-05-391-65-89-13-15-1373,391,200,250,105,555,53,50,9.7,10.7,65,545,13.73 МПа при 545°C,табличная,Нет,html:321.05,15°-89х13-200х250х555-R400-391,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 15°. DN 65. Наружный диаметр 89 мм. Толщина стенки 13 мм. Исполнение 391. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. L1 250 мм развёртка 555 мм. Марка стали 12Х1МФ. Масса 6 кг.,dn=65; outer_diameter=89; wall_thickness=13; pn=13.73; angle=15; radius=400; mass_kg=6; material=12Х1МФ; execution=391; material_grade=12Х1МФ; straight_length=200; straight_length_1=250; arc_length=105; developed_length=555; developed_b=53; height_h=50; wall_s1=9.7; wall_sk=10.7; inner_diameter=65; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=табличная; optional_execution=Нет; data_source=html:321.05; gost_designation=15°-89х13-200х250х555-R400-391
sto-321-05-392-65-89-13-30-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 30° 89х13 исп. 392 PN 13.73 12Х1МФ СТО 321.05-2009,65,,89,13,,,13.73,30,400,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,392,,12Х1МФ,,,30°-89х13-200х250х660-R400-392,False,sto-321-05-392-65-89-13-30-1373,392,200,250,210,660,107,50,9.7,10.7,65,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,30°-89х13-200х250х660-R400-392,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 30°. DN 65. Наружный диаметр 89 мм. Толщина стенки 13 мм. Исполнение 392. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. L1 250 мм развёртка 660 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=65; outer_diameter=89; wall_thickness=13; pn=13.73; angle=30; radius=400; material=12Х1МФ; execution=392; material_grade=12Х1МФ; straight_length=200; straight_length_1=250; arc_length=210; developed_length=660; developed_b=107; height_h=50; wall_s1=9.7; wall_sk=10.7; inner_diameter=65; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=30°-89х13-200х250х660-R400-392
sto-321-05-393-65-89-13-45-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 89х13 исп. 393 PN 13.73 12Х1МФ СТО 321.05-2009,65,,89,13,,,13.73,45,400,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,393,,12Х1МФ,,,45°-89х13-200х250х764-R400-393,False,sto-321-05-393-65-89-13-45-1373,393,200,250,314,764,165,50,9.7,10.7,65,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,45°-89х13-200х250х764-R400-393,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 65. Наружный диаметр 89 мм. Толщина стенки 13 мм. Исполнение 393. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. L1 250 мм развёртка 764 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=65; outer_diameter=89; wall_thickness=13; pn=13.73; angle=45; radius=400; material=12Х1МФ; execution=393; material_grade=12Х1МФ; straight_length=200; straight_length_1=250; arc_length=314; developed_length=764; developed_b=165; height_h=50; wall_s1=9.7; wall_sk=10.7; inner_diameter=65; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-89х13-200х250х764-R400-393
sto-321-05-394-65-89-13-60-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 89х13 исп. 394 PN 13.73 12Х1МФ СТО 321.05-2009,65,,89,13,,,13.73,60,400,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,394,,12Х1МФ,,,60°-89х13-200х250х869-R400-394,False,sto-321-05-394-65-89-13-60-1373,394,200,250,419,869,231,50,9.7,10.7,65,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,60°-89х13-200х250х869-R400-394,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 65. Наружный диаметр 89 мм. Толщина стенки 13 мм. Исполнение 394. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. L1 250 мм развёртка 869 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=65; outer_diameter=89; wall_thickness=13; pn=13.73; angle=60; radius=400; material=12Х1МФ; execution=394; material_grade=12Х1МФ; straight_length=200; straight_length_1=250; arc_length=419; developed_length=869; developed_b=231; height_h=50; wall_s1=9.7; wall_sk=10.7; inner_diameter=65; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-89х13-200х250х869-R400-394
sto-321-05-395-65-89-13-90-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 89х13 исп. 395 PN 13.73 12Х1МФ СТО 321.05-2009,65,,89,13,,,13.73,90,400,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,395,,12Х1МФ,,,90°-89х13-200х250х1078-R400-395,False,sto-321-05-395-65-89-13-90-1373,395,200,250,628,1078,400,50,9.7,10.7,65,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,90°-89х13-200х250х1078-R400-395,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 65. Наружный диаметр 89 мм. Толщина стенки 13 мм. Исполнение 395. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. L1 250 мм развёртка 1078 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=65; outer_diameter=89; wall_thickness=13; pn=13.73; angle=90; radius=400; material=12Х1МФ; execution=395; material_grade=12Х1МФ; straight_length=200; straight_length_1=250; arc_length=628; developed_length=1078; developed_b=400; height_h=50; wall_s1=9.7; wall_sk=10.7; inner_diameter=65; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=90°-89х13-200х250х1078-R400-395
sto-321-05-396-80-108-16-15-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 15° 108х16 исп. 396 PN 13.73 12Х1МФ СТО 321.05-2009,80,,108,16,,,13.73,15,600,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,396,,12Х1МФ,,,15°-108х16-500х500х1157-R600-396,False,sto-321-05-396-80-108-16-15-1373,396,500,500,157,1157,79,60,12.5,12.8,78,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,15°-108х16-500х500х1157-R600-396,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 15°. DN 80. Наружный диаметр 108 мм. Толщина стенки 16 мм. Исполнение 396. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. L1 500 мм развёртка 1157 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=80; outer_diameter=108; wall_thickness=16; pn=13.73; angle=15; radius=600; material=12Х1МФ; execution=396; material_grade=12Х1МФ; straight_length=500; straight_length_1=500; arc_length=157; developed_length=1157; developed_b=79; height_h=60; wall_s1=12.5; wall_sk=12.8; inner_diameter=78; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=15°-108х16-500х500х1157-R600-396
sto-321-05-397-80-108-16-30-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 30° 108х16 исп. 397 PN 13.73 12Х1МФ СТО 321.05-2009,80,,108,16,,,13.73,30,600,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,397,,12Х1МФ,,,30°-108х16-500х500х1314-R600-397,False,sto-321-05-397-80-108-16-30-1373,397,500,500,314,1314,161,60,12.5,12.8,78,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,30°-108х16-500х500х1314-R600-397,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 30°. DN 80. Наружный диаметр 108 мм. Толщина стенки 16 мм. Исполнение 397. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. L1 500 мм развёртка 1314 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=80; outer_diameter=108; wall_thickness=16; pn=13.73; angle=30; radius=600; material=12Х1МФ; execution=397; material_grade=12Х1МФ; straight_length=500; straight_length_1=500; arc_length=314; developed_length=1314; developed_b=161; height_h=60; wall_s1=12.5; wall_sk=12.8; inner_diameter=78; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=30°-108х16-500х500х1314-R600-397
sto-321-05-398-80-108-16-45-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 108х16 исп. 398 PN 13.73 12Х1МФ СТО 321.05-2009,80,,108,16,,,13.73,45,600,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,398,,12Х1МФ,,,45°-108х16-500х500х1471-R600-398,False,sto-321-05-398-80-108-16-45-1373,398,500,500,471,1471,249,60,12.5,12.8,78,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,45°-108х16-500х500х1471-R600-398,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 80. Наружный диаметр 108 мм. Толщина стенки 16 мм. Исполнение 398. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. L1 500 мм развёртка 1471 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=80; outer_diameter=108; wall_thickness=16; pn=13.73; angle=45; radius=600; material=12Х1МФ; execution=398; material_grade=12Х1МФ; straight_length=500; straight_length_1=500; arc_length=471; developed_length=1471; developed_b=249; height_h=60; wall_s1=12.5; wall_sk=12.8; inner_diameter=78; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-108х16-500х500х1471-R600-398
sto-321-05-399-80-108-16-60-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 108х16 исп. 399 PN 13.73 12Х1МФ СТО 321.05-2009,80,,108,16,,,13.73,60,600,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,399,,12Х1МФ,,,60°-108х16-500х500х1628-R600-399,False,sto-321-05-399-80-108-16-60-1373,399,500,500,628,1628,346,60,12.5,12.8,78,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,60°-108х16-500х500х1628-R600-399,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 80. Наружный диаметр 108 мм. Толщина стенки 16 мм. Исполнение 399. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. L1 500 мм развёртка 1628 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=80; outer_diameter=108; wall_thickness=16; pn=13.73; angle=60; radius=600; material=12Х1МФ; execution=399; material_grade=12Х1МФ; straight_length=500; straight_length_1=500; arc_length=628; developed_length=1628; developed_b=346; height_h=60; wall_s1=12.5; wall_sk=12.8; inner_diameter=78; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-108х16-500х500х1628-R600-399
sto-321-05-400-80-108-16-90-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 108х16 исп. 400 PN 13.73 12Х1МФ СТО 321.05-2009,80,,108,16,,,13.73,90,600,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,400,,12Х1МФ,,,90°-108х16-500х500х1942-R600-400,False,sto-321-05-400-80-108-16-90-1373,400,500,500,942,1942,600,60,12.5,12.8,78,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,90°-108х16-500х500х1942-R600-400,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 80. Наружный диаметр 108 мм. Толщина стенки 16 мм. Исполнение 400. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. L1 500 мм развёртка 1942 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=80; outer_diameter=108; wall_thickness=16; pn=13.73; angle=90; radius=600; material=12Х1МФ; execution=400; material_grade=12Х1МФ; straight_length=500; straight_length_1=500; arc_length=942; developed_length=1942; developed_b=600; height_h=60; wall_s1=12.5; wall_sk=12.8; inner_diameter=78; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=90°-108х16-500х500х1942-R600-400
sto-321-05-401-100-133-19-15-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 15° 133х19 исп. 401 PN 13.73 12Х1МФ СТО 321.05-2009,100,,133,19,,,13.73,15,,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,401,,12Х1МФ,,,15°-133х19-65хх157-R-401,False,sto-321-05-401-100-133-19-15-1373,401,65,,157,157,79,,15.5,15.3,97,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,15°-133х19-65хх157-R-401,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 15°. DN 100. Наружный диаметр 133 мм. Толщина стенки 19 мм. Исполнение 401. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 157 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=100; outer_diameter=133; wall_thickness=19; pn=13.73; angle=15; material=12Х1МФ; execution=401; material_grade=12Х1МФ; straight_length=65; straight_length_1=; arc_length=157; developed_length=157; developed_b=79; height_h=; wall_s1=15.5; wall_sk=15.3; inner_diameter=97; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=15°-133х19-65хх157-R-401
sto-321-05-402-100-133-19-30-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 30° 133х19 исп. 402 PN 13.73 12Х1МФ СТО 321.05-2009,100,,133,19,,,13.73,30,,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,402,,12Х1МФ,,,30°-133х19-65хх314-R-402,False,sto-321-05-402-100-133-19-30-1373,402,65,,314,314,161,,15.5,15.3,97,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,30°-133х19-65хх314-R-402,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 30°. DN 100. Наружный диаметр 133 мм. Толщина стенки 19 мм. Исполнение 402. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 314 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=100; outer_diameter=133; wall_thickness=19; pn=13.73; angle=30; material=12Х1МФ; execution=402; material_grade=12Х1МФ; straight_length=65; straight_length_1=; arc_length=314; developed_length=314; developed_b=161; height_h=; wall_s1=15.5; wall_sk=15.3; inner_diameter=97; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=30°-133х19-65хх314-R-402
sto-321-05-403-100-133-19-45-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 133х19 исп. 403 PN 13.73 12Х1МФ СТО 321.05-2009,100,,133,19,,,13.73,45,,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,403,,12Х1МФ,,,45°-133х19-65хх471-R-403,False,sto-321-05-403-100-133-19-45-1373,403,65,,471,471,249,,15.5,15.3,97,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,45°-133х19-65хх471-R-403,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 100. Наружный диаметр 133 мм. Толщина стенки 19 мм. Исполнение 403. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 471 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=100; outer_diameter=133; wall_thickness=19; pn=13.73; angle=45; material=12Х1МФ; execution=403; material_grade=12Х1МФ; straight_length=65; straight_length_1=; arc_length=471; developed_length=471; developed_b=249; height_h=; wall_s1=15.5; wall_sk=15.3; inner_diameter=97; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-133х19-65хх471-R-403
sto-321-05-404-100-133-19-60-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 133х19 исп. 404 PN 13.73 12Х1МФ СТО 321.05-2009,100,,133,19,,,13.73,60,,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,404,,12Х1МФ,,,60°-133х19-65хх628-R-404,False,sto-321-05-404-100-133-19-60-1373,404,65,,628,628,346,,15.5,15.3,97,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,60°-133х19-65хх628-R-404,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 100. Наружный диаметр 133 мм. Толщина стенки 19 мм. Исполнение 404. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 628 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=100; outer_diameter=133; wall_thickness=19; pn=13.73; angle=60; material=12Х1МФ; execution=404; material_grade=12Х1МФ; straight_length=65; straight_length_1=; arc_length=628; developed_length=628; developed_b=346; height_h=; wall_s1=15.5; wall_sk=15.3; inner_diameter=97; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-133х19-65хх628-R-404
sto-321-05-405-100-133-19-90-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 133х19 исп. 405 PN 13.73 12Х1МФ СТО 321.05-2009,100,,133,19,,,13.73,90,,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,405,,12Х1МФ,,,90°-133х19-65хх942-R-405,False,sto-321-05-405-100-133-19-90-1373,405,65,,942,942,600,,15.5,15.3,97,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,90°-133х19-65хх942-R-405,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 100. Наружный диаметр 133 мм. Толщина стенки 19 мм. Исполнение 405. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 942 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=100; outer_diameter=133; wall_thickness=19; pn=13.73; angle=90; material=12Х1МФ; execution=405; material_grade=12Х1МФ; straight_length=65; straight_length_1=; arc_length=942; developed_length=942; developed_b=600; height_h=; wall_s1=15.5; wall_sk=15.3; inner_diameter=97; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=90°-133х19-65хх942-R-405
sto-321-05-406-125-159-22-15-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 15° 159х22 исп. 406 PN 13.73 12Х1МФ СТО 321.05-2009,125,,159,22,,,13.73,15,650,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,406,,12Х1МФ,,,15°-159х22-60хх170-R650-406,False,sto-321-05-406-125-159-22-15-1373,406,60,,170,170,86,,17.5,19.8,117,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,15°-159х22-60хх170-R650-406,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 15°. DN 125. Наружный диаметр 159 мм. Толщина стенки 22 мм. Исполнение 406. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 170 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=125; outer_diameter=159; wall_thickness=22; pn=13.73; angle=15; radius=650; material=12Х1МФ; execution=406; material_grade=12Х1МФ; straight_length=60; straight_length_1=; arc_length=170; developed_length=170; developed_b=86; height_h=; wall_s1=17.5; wall_sk=19.8; inner_diameter=117; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=15°-159х22-60хх170-R650-406
